,suit1,card1,suit2,card2,suit3,card3,suit4,card4,labels,cluster
633,4,6,4,11,2,7,2,8,0,1
634,4,5,4,1,3,11,1,5,0,0
635,2,3,3,12,1,2,1,6,0,1
636,3,11,1,4,3,6,4,12,0,5
637,3,1,3,11,2,4,2,13,0,1
638,1,12,2,13,1,6,2,4,0,4
639,4,13,1,8,3,8,2,9,0,2
640,4,9,4,4,1,3,3,13,0,5
641,1,1,2,13,1,10,1,2,0,7
642,1,8,3,12,1,13,4,8,0,2
643,1,2,3,12,2,8,3,1,0,7
644,3,3,3,1,1,9,1,6,0,6
645,1,10,3,12,3,11,1,9,0,2
646,3,5,2,10,1,6,3,13,0,1
647,2,10,1,8,1,13,1,7,0,2
648,4,12,3,12,2,12,1,1,1,0
649,4,3,3,9,4,9,1,8,0,7
650,1,13,4,5,3,13,3,7,0,0
651,1,2,3,5,3,10,3,9,0,6
652,2,10,4,1,3,13,3,12,0,6
653,3,12,3,6,3,10,3,1,0,0
654,3,8,1,12,4,12,1,9,1,2
655,4,1,1,3,1,11,2,4,0,6
656,2,7,3,3,3,5,3,12,0,5
657,1,1,2,6,2,10,2,11,0,6
658,4,12,3,8,2,7,4,7,0,2
659,1,1,2,11,3,12,2,5,0,7
660,4,6,4,1,4,5,4,3,1,3
661,2,7,1,12,1,4,2,2,0,4
662,1,13,3,1,1,12,3,6,0,0
663,3,5,4,11,1,4,1,12,0,1
664,3,11,3,1,2,7,1,5,0,0
665,2,12,4,11,4,1,2,4,0,4
666,4,7,4,2,3,9,4,11,0,6
667,4,13,1,7,2,7,1,9,0,2
668,3,8,4,1,1,2,2,2,0,3
669,2,13,3,7,1,3,1,12,0,5
670,1,8,1,13,1,4,4,10,0,1
671,3,11,2,6,1,12,1,4,0,0
672,2,12,2,4,2,7,3,13,0,5
673,1,10,1,2,4,7,3,7,0,5
674,2,13,1,2,2,2,2,3,0,5
675,1,2,1,7,3,10,3,6,0,7
676,1,7,3,1,3,10,4,8,0,6
677,1,4,3,10,3,12,2,11,0,6
678,2,8,3,10,3,2,4,1,0,4
679,2,8,3,7,3,6,1,2,0,4
680,4,5,4,4,4,10,1,7,0,6
681,1,3,4,4,3,8,3,1,0,3
682,3,10,1,6,2,7,1,13,0,5
683,2,10,2,11,4,11,4,12,0,2
684,2,9,2,12,3,11,3,9,0,2
685,4,4,3,7,4,12,1,5,0,7
686,4,5,4,9,3,13,2,7,0,7
687,3,13,2,13,1,3,2,3,0,4
688,2,11,2,13,2,12,1,4,0,2
689,2,12,1,1,4,7,2,10,0,5
690,2,4,1,11,4,4,4,7,0,1
691,4,7,4,11,2,10,3,3,0,7
692,4,9,2,12,3,8,1,3,0,4
693,4,9,4,13,1,11,2,4,0,7
694,3,7,1,3,2,9,4,12,0,6
695,2,3,4,7,1,6,2,2,0,3
696,3,3,1,11,2,9,2,10,0,1
697,1,12,3,3,3,5,2,8,0,5
698,4,2,4,4,4,5,4,3,1,3
699,4,6,2,13,2,10,4,13,0,2
700,4,5,1,1,4,2,2,11,0,5
701,2,9,2,5,3,8,3,11,0,5
702,1,2,1,9,1,5,3,11,0,1
703,3,2,3,5,4,2,1,1,0,3
704,4,11,1,9,2,3,3,13,0,5
705,1,13,3,6,1,12,4,11,0,2
706,4,4,2,13,1,12,2,9,0,7
707,1,1,2,3,2,4,3,2,0,3
708,4,11,1,4,1,13,4,1,0,0
709,1,8,2,11,1,4,2,6,0,4
710,1,13,3,2,4,11,1,6,0,0
711,4,5,2,1,2,11,3,6,0,6
712,2,10,4,6,1,7,2,7,0,5
713,4,9,3,12,2,8,4,8,0,2
714,2,12,1,7,3,4,4,5,0,4
715,4,4,2,8,3,10,3,7,0,7
716,2,4,4,4,2,9,1,10,0,6
717,2,9,2,4,3,6,3,1,0,0
718,2,5,4,11,3,7,4,5,0,7
719,1,9,3,6,4,12,4,5,0,0
720,1,4,1,3,4,2,2,1,0,3
721,4,9,1,2,1,5,3,2,0,3
722,1,6,4,1,2,4,2,2,0,3
723,1,10,2,13,1,1,4,4,0,4
724,2,2,3,11,2,9,4,7,0,7
725,1,9,3,10,3,2,1,5,0,4
726,2,8,2,6,4,9,4,6,0,0
727,2,1,2,2,4,5,4,9,0,6
728,3,10,2,2,2,12,1,10,0,0
729,4,7,3,1,3,6,2,7,0,5
730,3,3,1,6,3,2,3,13,0,1
731,2,11,2,8,4,8,1,5,0,0
732,3,3,2,2,3,13,1,5,0,6
733,4,9,1,10,2,5,2,2,0,4
734,3,13,1,4,4,8,3,1,0,0
735,3,9,2,13,2,5,1,10,0,2
736,3,4,4,9,2,12,1,6,0,7
737,3,1,3,6,2,4,4,11,0,1
738,2,5,4,7,2,3,1,3,0,3
739,1,5,1,12,3,10,1,10,0,2
740,2,4,3,9,4,6,1,8,0,1
741,1,10,1,2,4,13,2,9,0,0
742,1,13,4,7,1,1,1,10,0,5
743,1,7,2,6,2,4,2,8,0,5
744,1,8,4,10,4,12,2,10,0,2
745,2,7,3,8,4,3,3,9,0,1
746,1,12,2,2,2,12,1,4,0,0
747,1,5,1,4,2,8,2,6,0,3
748,3,11,2,10,1,10,3,12,0,2
749,3,7,3,8,4,10,4,9,0,2
750,4,4,3,3,2,3,2,11,0,5
751,4,2,2,4,2,2,2,5,0,3
752,4,11,2,1,4,1,3,5,0,5
753,2,6,3,12,2,11,3,8,0,7
754,3,9,3,4,2,3,1,5,0,5
755,4,8,2,11,1,13,3,9,0,2
756,1,2,3,4,1,1,4,13,0,1
757,4,4,2,10,4,3,2,9,0,1
758,1,2,1,6,4,8,1,5,0,3
759,4,10,1,7,3,1,3,3,0,4
760,3,1,4,4,3,2,3,12,0,1
761,3,10,3,1,2,4,1,10,0,5
762,2,10,1,7,4,1,1,3,0,4
763,4,12,2,9,1,7,2,3,0,4
764,3,3,2,12,3,5,2,9,0,1
765,3,2,3,13,3,7,4,7,0,7
766,4,4,2,12,2,4,2,2,0,7
767,2,10,2,7,3,1,2,9,0,5
768,3,6,1,1,4,6,2,2,0,3
769,3,9,1,10,4,11,3,7,1,2
770,3,1,4,11,1,10,2,4,0,7
771,1,1,4,4,1,10,4,7,0,6
772,1,2,1,7,2,3,1,3,0,3
773,4,3,3,13,4,4,4,5,0,1
774,2,3,1,13,2,9,1,7,0,7
775,3,13,3,4,1,9,3,7,0,0
776,2,8,1,6,3,3,1,13,0,5
777,4,6,2,13,1,5,1,10,0,1
778,4,6,4,13,4,2,1,6,0,1
779,4,2,1,2,2,11,1,1,0,3
780,3,6,2,9,1,6,2,1,0,4
781,2,11,4,5,3,2,1,1,0,4
782,4,2,2,13,3,8,1,2,0,7
783,3,1,1,12,3,10,4,6,0,7
784,4,8,1,1,4,13,3,9,0,6
785,1,9,1,7,1,5,4,5,0,4
786,3,4,1,6,4,5,3,8,0,1
787,3,5,2,8,4,13,1,1,0,7
788,3,12,3,5,1,4,3,13,0,5
789,2,12,3,12,4,13,4,2,0,0
790,4,7,3,5,3,1,1,13,0,5
791,4,6,4,13,4,3,2,8,0,1
792,2,12,4,3,4,7,2,10,0,5
793,2,1,4,8,4,7,3,9,0,1
794,1,2,2,12,4,13,3,8,0,7
795,2,4,1,9,3,5,3,11,0,1
796,1,11,4,4,3,12,2,5,0,0
797,3,13,4,7,1,7,4,9,0,2
798,3,9,3,1,1,11,4,3,0,0
799,2,4,4,13,1,6,1,10,0,1
800,2,6,4,3,3,6,4,9,0,5
801,4,3,2,3,2,13,1,2,0,0
802,1,4,4,1,1,8,4,2,0,3
803,1,11,1,8,1,1,1,9,0,5
804,2,9,3,9,1,1,1,5,1,4
805,3,3,1,10,1,4,2,4,0,1
806,1,6,4,5,4,1,1,8,0,5
807,2,6,2,1,2,9,3,3,0,0
808,3,5,2,4,1,12,4,2,0,0
809,1,12,1,6,2,2,4,5,0,4
810,3,2,1,2,4,6,2,12,0,6
811,1,6,4,9,2,1,4,7,0,1
812,3,8,1,12,1,2,3,5,0,4
813,4,4,2,9,1,4,4,11,0,1
814,2,12,2,1,2,13,2,4,1,0
815,2,8,2,5,2,1,2,7,0,5
816,3,13,1,5,2,5,1,13,0,5
817,1,10,1,5,3,13,1,8,0,0
818,3,13,4,9,2,3,3,8,0,4
819,2,13,4,5,4,8,1,4,0,0
820,2,11,4,1,1,1,1,7,0,5
821,3,8,1,11,1,10,1,6,0,7
822,4,11,4,7,1,3,4,13,0,5
823,4,2,4,9,4,5,2,11,0,1
824,4,12,1,8,1,3,1,1,0,4
825,3,7,4,4,1,1,4,3,0,3
826,1,7,4,5,1,13,3,11,0,6
827,1,1,2,4,3,1,3,8,1,3
828,2,5,4,12,2,12,2,4,0,7
829,4,7,4,2,3,5,2,5,0,3
830,2,8,4,12,2,6,3,11,0,2
831,4,12,3,9,2,12,4,3,0,0
832,1,9,3,2,1,13,4,2,0,0
833,2,9,3,10,4,13,1,10,0,2
834,1,4,2,12,4,7,2,5,0,7
835,3,13,1,12,2,5,4,2,0,4
836,2,6,4,11,2,8,3,8,0,7
837,4,10,1,9,2,11,1,1,0,0
838,1,7,2,12,4,10,1,10,0,2
839,3,13,1,13,4,3,4,9,0,4
840,1,11,2,10,4,2,1,13,0,5
841,3,8,1,1,4,9,1,5,0,0
842,4,2,1,9,2,6,1,5,0,7
843,4,9,2,9,1,2,3,1,0,4
844,4,10,3,11,3,2,1,1,0,4
845,3,1,1,11,2,7,2,13,0,1
846,4,10,4,12,3,6,4,9,0,2
847,3,11,1,13,3,3,3,4,0,4
848,2,3,1,10,4,8,1,3,0,7
849,3,5,1,11,3,13,3,6,0,7
850,2,5,4,2,4,4,2,3,1,3
851,3,1,2,1,3,5,2,2,0,3
852,4,7,2,8,1,2,4,2,0,4
853,4,1,4,9,3,6,4,6,0,1
854,1,10,3,8,3,13,4,2,0,0
855,3,5,2,12,1,5,3,3,0,7
856,3,1,3,9,4,7,1,9,0,1
857,1,13,1,11,1,9,3,2,0,4
858,4,6,1,8,1,1,4,7,0,1
859,2,1,3,2,1,5,4,3,0,3
860,2,7,1,3,4,4,3,9,0,5
861,1,13,4,8,4,11,3,11,0,2
862,4,13,2,4,3,12,3,5,0,0
863,1,11,2,2,2,7,2,10,0,5
864,2,8,2,5,3,3,4,2,0,3
865,2,11,4,5,1,11,1,10,0,2
866,4,3,2,6,3,12,2,8,0,6
867,2,5,1,7,1,11,4,9,0,6
868,1,12,1,3,3,1,3,11,0,5
869,2,3,4,6,4,1,3,12,0,1
870,3,7,3,6,3,5,1,12,0,5
871,4,9,4,5,3,1,2,10,0,5
872,3,13,1,11,1,5,4,13,0,2
873,4,4,3,1,2,1,2,8,0,3
874,2,3,2,8,3,7,2,1,0,7
875,3,13,1,12,4,10,3,7,0,2
876,1,7,1,10,1,5,3,8,0,1
877,2,1,2,2,2,12,4,6,0,6
878,4,13,2,9,1,4,2,11,0,5
879,4,1,1,2,2,12,4,11,0,6
880,2,12,4,11,1,6,1,11,0,2
881,1,2,4,8,1,10,2,8,0,6
882,4,3,3,2,4,9,1,9,0,6
883,1,12,2,5,3,3,2,8,0,5
884,1,7,2,2,1,5,1,3,0,3
885,1,7,1,8,4,2,1,5,0,4
886,1,9,1,10,4,4,4,13,0,1
887,2,4,4,3,2,10,1,8,0,6
888,3,6,1,3,2,11,4,6,0,0
889,4,9,4,2,2,9,3,12,0,5
890,3,7,2,13,2,8,1,10,0,2
891,4,8,3,1,2,12,1,6,0,0
892,1,11,3,1,3,3,1,7,0,5
893,4,12,4,9,1,13,4,13,0,2
894,1,6,3,9,1,10,1,1,0,7
895,4,11,1,6,4,4,4,3,0,4
896,2,9,2,5,3,2,1,1,0,4
897,1,12,1,3,3,1,1,11,0,5
898,4,6,4,11,2,13,3,10,0,2
899,2,7,4,9,3,2,4,8,0,1
900,4,12,2,8,1,8,4,6,0,2
901,4,9,3,9,1,2,4,2,0,4
902,3,8,2,10,3,7,1,7,0,2
903,4,11,4,12,1,13,3,7,0,2
904,3,12,2,3,2,12,3,3,0,0
905,4,1,3,13,2,2,2,1,0,7
906,1,9,4,5,2,13,4,2,0,0
907,3,13,1,3,1,2,2,8,0,5
908,2,9,2,2,4,5,1,3,0,3
909,3,11,4,12,2,11,4,5,0,2
910,2,1,1,2,3,11,2,3,0,3
911,1,8,2,7,2,5,4,2,0,4
912,1,8,4,7,3,8,4,3,0,0
913,2,13,2,5,3,13,3,4,0,0
914,4,6,2,2,3,9,1,10,0,6
915,4,4,3,5,1,9,2,7,0,6
916,4,9,3,1,4,13,4,7,0,0
917,4,13,2,8,1,7,2,5,0,4
918,2,5,2,12,3,9,4,11,0,2
919,1,10,3,1,1,11,3,9,0,0
920,4,2,4,10,1,10,1,7,0,7
921,4,10,1,5,3,2,3,6,0,5
922,1,6,1,5,1,1,1,9,1,5
923,2,8,1,4,3,11,4,3,0,0
924,2,4,1,13,1,12,2,5,0,7
925,1,10,4,9,3,12,3,13,0,2
926,2,3,4,1,3,8,2,2,0,3
927,2,5,1,8,2,12,4,1,0,7
928,3,10,2,12,3,3,4,2,0,4
929,2,10,2,8,4,7,2,2,0,4
930,1,7,4,6,3,6,2,11,0,5
931,4,9,3,13,1,12,2,9,0,2
932,1,3,4,8,1,5,2,13,0,1
933,4,12,2,3,2,7,4,9,0,5
934,4,12,4,1,4,3,3,6,0,5
935,1,9,1,2,4,10,3,9,0,0
936,3,10,2,3,2,9,3,3,0,0
937,4,10,3,5,3,1,2,1,0,4
938,3,10,4,4,2,4,4,1,0,4
939,3,13,3,9,2,1,1,3,0,4
940,3,1,1,9,4,1,3,8,0,1
941,2,6,4,11,3,11,4,4,0,7
942,1,6,4,8,2,12,4,2,0,7
943,3,3,2,8,4,8,1,5,0,7
944,2,3,2,8,3,2,1,11,0,1
945,2,9,3,2,4,3,2,4,0,3
946,3,4,1,12,3,13,4,1,0,7
947,1,9,3,12,4,4,3,4,0,4
948,2,12,3,13,1,11,4,11,0,2
949,2,12,3,5,2,11,3,9,0,0
950,4,9,1,8,3,5,4,6,0,4
951,3,2,4,4,1,5,1,8,0,3
952,3,8,4,6,3,12,1,13,0,6
953,4,9,2,6,4,7,1,4,0,0
954,2,1,2,2,4,13,2,13,0,6
955,4,12,4,8,3,6,2,4,0,4
956,3,9,3,3,1,13,2,2,0,0
957,4,6,1,5,4,2,1,4,0,3
958,4,2,1,2,1,10,4,3,0,3
959,3,7,4,3,1,9,3,5,0,0
960,3,8,3,9,1,12,2,8,0,2
961,1,13,4,1,1,3,3,12,0,5
962,4,1,4,6,4,7,1,11,0,6
963,3,8,4,3,1,3,2,9,0,5
964,2,11,4,2,3,8,2,12,0,5
965,3,4,3,13,1,6,3,1,0,7
966,1,12,1,4,1,2,2,11,0,5
967,4,11,4,10,4,12,3,1,0,0
968,2,1,3,11,3,13,4,5,0,7
969,1,11,4,1,1,12,4,12,0,6
970,2,11,4,2,1,2,4,1,0,3
971,1,13,4,8,3,1,2,5,0,4
972,3,9,2,2,3,5,2,8,0,5
973,3,10,1,9,3,8,3,4,0,4
974,3,11,4,3,2,8,1,13,0,5
975,4,3,4,6,2,1,3,11,0,1
976,4,7,4,4,4,10,4,9,1,6
977,3,9,1,8,2,7,4,9,0,2
978,1,9,3,11,2,2,3,7,0,4
979,4,3,2,8,3,9,3,5,0,7
980,3,2,4,8,1,7,2,13,0,1
981,3,6,4,2,3,8,3,9,0,6
982,4,6,2,13,4,13,4,3,0,7
983,4,7,2,8,1,11,3,2,0,7
984,4,1,1,13,1,3,3,7,0,1
985,4,11,3,10,3,2,2,1,0,4
986,2,4,3,5,4,12,3,2,0,7
987,2,7,4,8,1,5,3,2,0,4
988,4,1,1,8,3,13,4,9,0,6
989,4,7,1,4,4,12,3,4,0,0
990,3,9,3,3,3,13,3,11,1,6
991,2,1,1,3,2,5,3,8,0,3
992,4,2,3,6,2,11,2,13,0,6
993,1,8,3,13,2,7,3,10,0,2
994,1,10,4,7,3,13,4,11,0,2
995,4,9,1,12,3,9,1,6,0,2
996,3,11,3,13,1,6,2,11,0,2
997,3,10,1,13,3,9,2,10,0,2
998,4,1,2,9,1,8,1,2,0,7
999,4,11,1,12,1,13,1,3,0,7
1000,1,3,4,6,3,2,2,6,0,3
1001,4,4,3,8,1,11,4,9,0,6
1002,2,6,2,3,1,2,4,1,0,3
1003,2,8,3,2,3,5,1,8,0,5
1004,3,9,3,3,4,9,4,13,0,5
1005,1,2,4,4,4,10,3,2,0,3
1006,4,13,1,5,3,2,4,4,0,4
1007,4,8,4,11,1,2,2,4,0,4
1008,4,8,2,9,2,12,3,3,0,7
1009,2,10,4,1,1,7,3,1,0,0
1010,2,2,1,13,4,10,4,13,0,1
1011,4,7,2,4,4,6,2,2,0,3
1012,2,9,2,6,4,5,2,11,0,5
1013,2,7,2,9,3,11,3,2,0,7
1014,4,12,2,12,2,1,4,7,0,4
1015,4,7,3,2,1,5,3,1,0,3
1016,4,3,2,9,2,6,4,2,0,7
1017,3,1,4,9,1,12,2,4,0,7
1018,4,3,3,11,1,9,4,12,0,1
1019,1,7,4,5,4,4,2,9,0,5
1020,3,10,1,7,3,8,3,11,1,2
1021,1,3,3,11,4,12,2,9,0,7
1022,3,13,1,6,2,7,1,9,0,5
1023,4,4,2,7,3,6,4,3,0,3
1024,3,7,1,4,2,10,4,2,0,0
1025,1,8,3,13,4,5,2,9,0,1
1026,1,6,1,3,1,12,1,4,0,0
1027,3,12,2,1,3,9,1,1,0,0
1028,4,6,4,7,2,10,3,11,0,6
1029,1,13,2,7,3,12,1,5,0,0
1030,4,1,3,6,1,7,4,10,0,6
1031,4,7,4,5,4,9,4,1,0,0
1032,3,11,1,3,1,11,2,2,0,0
1033,2,11,3,4,1,5,4,2,0,0
1034,3,4,1,10,2,3,1,5,0,1
1035,4,11,2,9,1,5,3,9,0,2
1036,4,5,2,3,1,1,3,10,0,5
1037,3,8,2,7,2,3,3,7,0,4
1038,3,12,4,8,4,7,3,3,0,4
1039,1,2,2,12,1,8,1,13,0,1
1040,2,7,2,5,4,9,4,6,0,0
1041,2,9,3,9,2,7,2,5,0,4
1042,3,12,3,2,4,11,2,11,0,5
1043,2,2,1,13,2,13,4,3,1,7
1044,4,10,4,11,1,10,2,9,0,2
1045,3,6,1,9,4,5,4,8,0,1
1046,4,2,3,10,4,7,4,10,0,1
1047,2,8,4,13,3,8,3,2,0,7
1048,2,10,3,9,1,11,2,11,0,2
1049,2,10,3,10,2,3,2,5,0,4
1050,3,2,2,13,2,3,4,6,0,1
1051,2,5,3,6,2,13,2,7,0,6
1052,4,13,1,1,3,8,3,13,0,5
1053,1,4,1,5,3,9,2,2,0,3
1054,3,9,1,2,1,9,1,10,0,5
1055,1,3,4,5,2,1,4,9,0,1
1056,3,11,3,6,3,4,1,5,0,4
1057,3,3,4,13,1,5,1,11,0,1
1058,3,4,3,7,3,11,2,4,0,7
1059,4,1,1,10,3,2,4,8,0,1
1060,3,1,3,9,2,10,1,8,0,7
1061,1,2,4,10,4,11,2,8,0,7
1062,1,8,1,5,4,10,3,2,0,0
1063,3,8,2,7,3,9,1,6,1,0
1064,4,8,3,1,2,5,4,4,0,3
1065,1,10,2,12,1,2,1,11,0,1
1066,3,1,2,5,2,3,3,4,0,3
1067,2,9,2,13,3,11,2,6,0,2
1068,4,13,1,12,4,11,2,11,0,2
1069,3,9,3,7,3,13,1,12,0,2
1070,2,7,4,8,3,5,3,1,0,4
1071,3,1,3,10,4,8,3,6,0,7
1072,2,8,3,6,2,7,4,7,0,5
1073,3,7,4,11,1,9,4,3,0,7
1074,3,9,2,9,1,6,1,3,0,4
1075,2,11,4,9,2,7,3,2,0,4
1076,2,10,4,6,4,8,3,8,0,5
1077,1,4,4,13,2,7,4,11,0,1
1078,3,6,2,7,2,1,4,4,0,3
1079,2,7,1,4,2,1,4,7,0,5
1080,2,4,1,4,2,7,3,1,0,3
1081,1,2,2,6,4,2,3,2,1,3
1082,3,4,4,11,3,8,3,6,0,7
1083,4,1,1,6,3,5,4,13,0,1
1084,4,3,3,10,1,13,4,6,0,7
1085,3,3,3,8,1,1,2,4,0,3
1086,4,5,2,7,1,11,3,9,0,6
1087,4,4,4,12,4,1,3,1,0,4
1088,3,7,4,2,3,9,2,11,0,6
1089,1,7,2,13,2,12,2,5,0,7
1090,4,3,4,13,1,13,4,12,0,2
1091,2,4,1,13,3,9,4,6,0,7
1092,4,1,4,13,3,7,2,6,0,7
1093,4,1,1,2,2,7,4,7,0,3
1094,3,8,4,10,2,12,1,4,0,7
1095,2,4,4,8,2,13,1,7,0,7
1096,2,6,2,7,4,10,3,2,0,7
1097,3,1,1,8,4,8,4,5,0,7
1098,4,10,4,3,1,5,2,3,0,0
1099,4,7,3,5,4,5,1,3,0,3
1100,3,2,2,11,3,11,4,10,0,7
1101,1,10,3,7,2,2,2,8,0,5
1102,2,2,2,13,3,13,3,1,0,7
1103,4,2,2,10,1,6,3,1,0,7
1104,1,4,1,10,2,3,3,9,0,1
1105,3,3,2,12,1,4,1,10,0,1
1106,3,2,4,7,3,7,1,7,1,6
1107,3,4,1,8,2,12,1,11,0,6
1108,4,3,3,7,2,6,1,4,0,3
1109,2,9,1,9,4,6,2,13,0,2
1110,3,5,2,13,4,12,1,13,0,2
1111,4,11,3,4,3,6,2,12,0,5
1112,1,13,4,1,4,8,4,7,0,0
1113,4,13,1,8,2,5,1,3,0,4
1114,2,2,1,11,4,12,1,10,0,7
1115,4,7,2,2,3,5,1,9,0,5
1116,3,13,3,3,3,10,2,9,0,0
1117,1,2,1,6,2,1,2,8,0,1
1118,2,9,4,7,3,9,2,13,0,2
1119,1,11,4,7,1,9,1,2,0,0
1120,4,13,4,8,3,10,1,7,0,2
1121,1,3,4,10,4,9,1,10,0,1
1122,2,7,3,13,2,9,3,8,0,2
1123,2,8,4,2,2,4,1,10,0,5
1124,2,1,1,10,2,10,3,6,0,7
1125,1,5,1,6,1,1,2,13,0,1
1126,4,1,4,7,4,8,3,12,0,6
1127,1,5,4,11,4,5,4,1,0,7
1128,4,5,3,3,1,10,4,8,0,6
1129,2,3,1,13,1,10,3,2,0,7
1130,4,4,4,7,1,11,4,11,0,6
1131,1,6,4,1,4,12,3,12,0,6
1132,2,6,3,3,4,5,2,7,0,3
1133,1,9,3,11,1,11,3,3,0,7
1134,2,12,3,10,2,13,2,3,0,0
1135,3,1,1,6,4,11,3,3,0,7
1136,2,13,4,9,1,12,2,11,0,2
1137,1,3,4,9,2,10,4,1,0,7
1138,4,13,1,2,2,8,3,2,0,0
1139,2,11,4,1,2,13,4,4,0,0
1140,2,10,2,5,4,7,1,12,0,5
1141,1,13,1,10,4,9,3,12,0,2
1142,3,6,3,4,2,13,4,10,0,6
1143,2,11,4,10,4,7,2,1,0,4
1144,4,9,3,7,1,9,4,6,0,0
1145,2,8,1,3,2,5,1,10,0,5
1146,2,5,3,6,3,5,4,6,0,3
1147,4,2,1,5,4,6,1,8,0,6
1148,4,13,2,2,1,3,3,9,0,5
1149,4,10,2,7,3,8,3,6,0,0
1150,2,6,4,8,3,10,2,9,0,6
1151,2,9,1,10,4,3,2,13,0,1
1152,2,11,2,7,4,13,2,8,0,2
1153,4,7,4,8,1,5,1,4,0,4
1154,1,9,3,5,2,2,2,3,0,4
1155,3,6,1,7,4,2,3,4,0,3
1156,1,12,4,11,4,3,3,9,0,4
1157,2,13,3,13,1,7,3,12,0,2
1158,4,2,2,5,1,8,3,12,0,6
1159,2,6,3,13,3,6,4,2,0,7
1160,1,6,1,3,3,6,3,13,0,5
1161,4,7,1,4,1,5,4,6,0,3
1162,2,11,4,7,3,13,2,10,0,2
1163,3,2,4,9,2,6,4,1,0,7
1164,4,8,2,8,4,3,3,12,0,1
1165,2,13,2,11,4,9,4,2,0,4
1166,4,4,1,9,1,2,3,10,0,1
1167,2,12,3,3,4,13,2,3,0,0
1168,4,5,3,5,1,10,3,11,0,6
1169,2,8,3,11,1,9,1,2,0,7
1170,1,3,1,12,3,11,2,12,0,2
1171,3,2,3,7,1,5,3,9,0,1
1172,2,3,2,8,2,7,2,6,0,7
1173,1,2,4,8,2,8,2,13,0,6
1174,2,5,4,6,2,10,2,6,0,6
1175,2,4,4,13,3,8,3,13,0,1
1176,1,9,3,7,4,5,3,12,0,5
1177,3,13,4,2,3,12,1,10,0,0
1178,3,8,3,3,2,6,2,1,0,3
1179,1,10,3,2,3,7,2,4,0,0
1180,1,13,1,2,1,9,2,2,0,0
1181,3,4,4,3,3,12,4,10,0,6
1182,2,11,2,8,3,1,1,4,0,4
1183,4,3,1,4,2,10,4,5,0,6
1184,3,10,2,8,1,6,4,1,0,4
1185,3,5,3,12,1,13,2,11,0,2
1186,1,13,2,8,2,10,2,5,0,0
1187,2,2,3,11,1,6,4,10,0,1
1188,2,4,2,8,4,4,1,11,0,1
1189,2,9,4,11,1,7,3,12,0,2
1190,4,1,2,5,2,6,4,10,0,6
1191,3,8,4,7,1,2,3,1,0,4
1192,4,12,3,8,4,9,4,10,0,2
1193,4,9,4,2,2,6,3,13,0,5
1194,2,10,2,8,2,4,2,1,0,4
1195,1,12,1,4,2,2,4,1,0,4
1196,1,7,2,8,4,7,3,5,0,7
1197,4,10,4,4,4,11,3,8,0,0
1198,4,11,2,4,3,4,1,10,0,5
1199,3,6,1,11,1,12,1,6,0,7
1200,2,4,4,9,2,7,1,1,0,7
1201,2,1,1,1,4,9,2,6,0,6
1202,4,11,4,5,2,8,3,2,0,0
1203,4,11,3,8,4,5,1,12,0,5
1204,4,7,3,3,3,10,2,2,0,0
1205,1,8,2,7,1,13,1,3,0,0
1206,1,12,1,13,2,8,1,1,0,4
1207,1,8,1,12,4,5,2,5,0,4
1208,4,3,2,12,4,2,4,13,0,1
1209,4,10,4,7,1,12,2,6,0,0
1210,2,10,3,13,3,11,3,4,0,7
1211,3,1,3,7,1,4,2,12,0,1
1212,4,1,2,6,3,5,3,6,0,3
1213,1,10,4,5,1,6,3,7,0,5
1214,1,10,1,6,2,3,1,1,0,4
1215,4,7,1,10,2,2,3,13,0,1
1216,2,8,1,5,4,11,4,5,0,0
1217,3,4,2,11,2,4,4,1,0,4
1218,1,4,1,13,1,1,3,9,0,1
1219,2,4,4,6,2,5,2,10,0,1
1220,4,3,1,3,1,2,2,9,0,3
1221,1,12,4,11,3,4,1,3,0,4
1222,3,4,3,8,3,6,2,3,0,3
1223,3,7,3,4,4,1,2,5,0,3
1224,2,2,1,6,2,3,3,7,0,3
1225,3,2,2,4,3,4,4,13,1,6
1226,3,5,1,6,1,4,1,10,0,1
1227,4,9,2,3,3,12,3,2,0,0
1228,3,3,1,12,4,13,1,9,0,7
1229,1,11,4,11,1,3,2,6,0,4
1230,2,2,1,6,2,7,2,8,0,6
1231,1,1,1,3,1,2,4,12,0,1
1232,1,7,2,9,2,4,1,3,0,4
1233,3,13,4,7,4,10,1,8,0,2
1234,2,2,3,6,4,12,4,3,0,7
1235,2,11,3,13,1,11,2,9,0,2
1236,1,9,1,6,2,9,3,8,0,0
1237,4,8,4,12,3,5,2,4,0,4
1238,3,1,1,11,4,11,2,1,0,7
1239,3,10,3,1,4,3,1,6,0,5
1240,3,9,4,7,2,1,2,2,0,4
1241,2,2,3,12,1,5,1,3,0,7
1242,1,9,4,8,2,13,2,2,0,0
1243,4,5,2,10,2,2,3,8,0,1
1244,2,3,1,11,4,3,4,5,0,1
1245,4,9,2,5,3,5,3,3,0,4
1246,4,6,2,5,2,4,3,11,0,5
1247,2,6,4,1,4,9,3,11,0,6
1248,2,4,2,12,3,7,3,2,0,7
1249,3,6,1,3,4,11,2,9,0,6
1250,2,2,2,1,3,12,2,11,0,6
1251,2,6,1,3,2,8,3,3,0,3
1252,2,11,4,5,4,13,1,5,0,0
1253,1,8,2,1,1,6,4,5,0,3
1254,4,3,3,4,1,5,3,9,0,6
1255,1,9,3,5,4,6,2,3,0,0
