,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,labels,cluster
804,165,2,72,0.82,1,0,3
805,300,2,40,0.68,1,0,2
806,140,3,103,1.13,1,0,3
807,120,6,66,0.72,2,0,3
808,175,3,35,0.4,1,0,2
809,275,31,121,1.33,1,0,6
810,179,8,15,0.19,1,0,2
811,189,2,13,0.18,1,0,2
812,219,2,129,1.42,1,0,3
813,450,20,157,1.71,1,0,6
814,249,5,8,0.11,1,0,5
815,65,2,5,0.06,1,1,5
816,250,4,46,0.52,1,0,2
817,139,30,37,0.41,1,0,6
818,209,7,14,0.16,1,0,2
819,120,5,37,0.45,1,0,2
820,70,5,1,0.03,1,0,5
821,90,3,209,2.38,1,1,3
822,199,3,4,0.07,1,0,5
823,50,60,17,0.19,2,1,6
826,157,4,54,0.66,2,0,2
827,199,3,43,0.49,28,0,0
828,192,3,7,0.08,1,0,5
829,199,3,75,0.93,28,0,0
830,150,1,88,0.99,1,0,3
831,199,3,73,0.84,28,0,0
832,199,3,89,1.06,28,0,0
833,199,3,23,0.26,28,0,0
834,105,3,11,0.16,1,0,2
835,135,28,84,1.12,6,1,6
836,199,3,54,0.61,28,0,0
837,125,3,17,0.19,1,1,2
838,60,7,1,0.02,2,1,5
839,85,1,73,0.89,1,0,3
840,300,3,36,0.47,1,0,2
841,75,2,98,1.07,2,1,3
842,55,1,63,0.89,2,1,3
843,44,5,2,0.09,1,1,5
844,55,5,18,0.2,3,1,8
845,30,3,24,0.28,3,1,4
846,35,3,1,0.07,1,1,5
847,70,1,2,0.05,1,1,5
848,130,14,23,0.25,1,0,6
849,52,2,93,1.12,4,1,4
852,250,5,152,1.69,1,0,3
853,100,1,119,1.39,2,0,3
854,130,4,9,0.1,1,0,5
855,140,2,44,0.49,1,1,2
856,75,2,158,1.77,1,1,3
857,150,7,12,0.14,1,0,2
858,90,3,51,0.57,1,0,2
860,150,2,11,0.13,1,0,2
861,180,3,236,2.74,2,0,3
862,135,3,16,0.18,1,1,2
863,65,5,123,1.42,1,1,3
864,99,3,14,0.22,1,1,2
865,149,14,65,0.73,1,1,6
866,59,1,50,0.56,1,1,2
867,75,3,33,0.39,3,1,4
868,75,3,30,0.35,3,1,4
869,75,3,13,0.15,1,1,2
870,109,30,18,0.2,5,0,7
871,225,4,1,0.01,1,0,5
872,86,3,216,2.44,1,1,3
873,52,2,98,1.09,1,1,3
874,100,2,61,0.86,1,1,3
875,99,30,13,0.34,9,0,7
876,89,3,136,1.52,1,1,3
877,135,2,39,0.47,2,0,2
878,199,14,65,0.73,1,0,6
879,89,3,62,0.71,1,0,3
880,110,3,47,0.57,1,1,2
881,120,2,42,0.48,1,0,2
882,59,3,207,2.29,2,1,3
883,49,4,72,0.81,2,1,3
884,79,14,22,0.25,1,1,6
885,135,30,25,0.28,1,0,6
886,185,2,215,2.42,1,0,3
887,225,4,26,0.73,1,0,2
888,245,5,18,0.21,1,0,2
889,115,3,18,0.21,1,0,2
890,325,2,320,3.6,1,0,3
891,95,2,160,1.8,2,1,3
892,120,2,78,1.22,1,1,3
893,499,30,64,0.72,1,0,6
894,75,2,219,2.44,2,1,3
895,109,1,66,0.94,1,1,3
896,160,3,25,0.29,1,0,2
897,219,4,102,1.15,2,0,3
898,159,2,32,0.47,1,0,2
899,180,3,15,0.18,6,1,8
900,150,5,1,0.02,1,0,5
901,106,3,12,0.14,1,0,2
902,299,10,19,0.27,1,0,6
903,179,3,297,3.37,1,0,3
904,165,3,12,0.13,1,0,2
905,500,4,9,0.11,1,0,8
906,250,15,9,0.1,1,0,6
907,87,7,46,0.62,2,1,2
908,79,4,42,0.47,2,1,2
909,75,2,118,2.11,3,1,3
910,200,30,53,0.6,1,0,6
911,80,1,15,0.21,1,1,2
912,115,3,64,0.72,4,0,4
913,115,3,51,0.58,4,0,4
914,120,3,79,0.88,4,0,4
915,125,3,202,2.29,1,1,3
916,387,1,23,0.63,1,0,8
917,95,6,62,0.76,2,1,3
918,99,2,36,0.45,1,0,2
919,121,1,16,0.19,2,0,2
920,350,4,24,0.27,1,0,2
921,75,2,77,0.88,2,1,3
922,95,5,110,1.27,2,1,3
923,89,1,56,0.64,1,1,2
924,195,1,7,0.08,1,1,5
926,70,18,19,0.22,1,0,6
927,100,3,7,0.09,1,1,5
928,140,1,53,0.6,1,0,2
929,189,3,265,2.99,2,0,3
931,178,30,8,0.1,1,0,7
932,145,14,46,0.52,1,0,6
933,125,5,6,0.08,1,0,5
934,265,4,75,0.86,1,0,3
935,77,5,11,0.13,3,1,8
936,60,3,5,1.47,9,1,4
937,129,3,132,1.49,1,0,3
938,199,6,41,0.47,1,0,2
939,92,7,34,0.39,1,1,2
940,185,3,34,0.39,1,0,2
941,110,7,27,0.31,1,0,2
942,65,4,30,0.34,1,1,2
943,135,3,214,2.45,2,1,3
944,115,30,12,0.14,1,2,7
945,175,2,6,0.09,4,1,8
947,72,3,156,1.8,1,1,3
948,80,2,30,0.74,1,1,2
949,125,5,1,0.02,1,0,5
950,120,5,3,0.09,1,1,5
951,94,2,272,3.18,3,1,3
952,56,3,63,0.82,1,1,3
953,549,30,58,0.66,1,0,6
954,190,2,5,0.1,1,0,5
955,129,3,63,0.71,2,1,3
956,85,5,268,3.04,2,0,3
957,20,3,80,0.92,1,1,3
958,145,3,22,0.25,1,0,2
959,200,7,13,0.15,1,0,2
960,125,4,23,0.67,2,0,2
961,50,30,3,0.08,1,0,7
962,160,3,10,0.12,3,1,8
963,180,3,14,0.16,3,1,8
964,100,1,20,0.28,1,1,2
965,70,5,2,0.02,1,1,5
966,120,2,47,1.22,1,0,2
967,110,2,6,0.19,1,1,5
968,105,7,93,1.06,1,1,3
969,250,3,116,1.32,1,0,3
970,74,240,15,0.17,1,1,0
971,165,2,70,0.8,4,0,4
972,99,3,4,0.41,1,1,5
973,125,30,128,1.46,4,0,6
974,75,1,59,0.69,2,1,3
975,45,1,8,0.11,2,2,5
976,159,2,106,1.22,1,0,3
977,45,15,15,0.57,4,1,6
978,104,2,133,1.51,1,1,3
979,225,4,27,0.31,1,0,2
980,100,5,61,0.7,1,1,3
981,90,2,2,0.02,2,1,5
982,75,1,16,0.18,2,1,2
984,135,5,38,0.44,1,0,2
985,125,1,25,0.28,1,1,2
986,225,3,93,1.05,1,0,3
987,85,3,6,0.07,1,1,5
988,200,7,30,0.34,1,0,2
989,250,3,17,0.46,1,0,2
990,90,10,67,0.77,1,1,6
991,130,30,53,0.68,1,0,6
992,90,30,32,0.37,1,0,6
993,298,30,131,1.84,2,0,6
994,300,4,19,0.22,1,0,2
996,125,3,74,0.84,3,1,3
997,145,3,165,1.88,2,1,3
998,147,2,16,0.18,1,0,2
999,123,3,269,3.09,3,1,3
1000,88,3,243,2.75,1,0,3
1001,215,2,59,0.94,1,0,2
1002,225,3,134,1.53,1,0,3
1003,269,28,81,0.93,1,0,6
1004,145,3,7,0.08,1,0,5
1005,75,3,112,1.28,8,1,4
1007,229,2,92,1.05,1,0,3
1008,300,29,23,0.26,2,0,6
1009,100,3,67,0.76,3,1,3
1010,75,2,8,0.1,1,0,5
1011,225,2,244,2.81,2,0,3
1012,120,6,62,0.7,2,1,3
1013,160,5,125,1.47,3,0,3
1014,125,30,58,0.67,2,0,6
1015,95,5,9,0.1,1,0,5
1016,119,3,137,1.57,1,1,3
1017,275,2,16,0.24,1,0,2
1018,160,1,36,0.57,1,0,2
1019,500,1,54,0.65,4,0,6
1020,175,14,1,0.03,1,0,5
1021,87,6,39,0.47,2,0,2
1022,160,1,145,1.76,2,0,3
1023,125,3,28,0.33,1,1,2
1024,90,2,206,2.4,1,0,3
1025,200,7,4,0.22,1,0,5
1026,250,15,37,0.52,2,0,6
1027,99,30,27,0.31,1,1,6
1028,325,30,18,0.21,1,0,6
1029,99,1,134,1.54,1,1,3
1030,325,2,197,2.25,1,0,3
1031,129,7,5,0.09,1,0,5
1032,130,28,5,0.06,1,0,7
1033,190,4,8,0.09,1,0,5
1034,55,2,62,0.71,2,1,3
1035,60,2,13,0.15,1,1,2
1036,250,1,8,0.09,1,0,5
1037,275,3,50,0.87,2,0,2
1038,50,180,69,0.79,1,1,0
1039,125,4,41,0.47,1,0,2
1040,150,20,89,1.04,1,0,6
1041,70,4,40,0.46,1,0,2
1042,138,3,106,1.22,1,0,3
1043,265,4,33,0.39,1,0,2
1044,145,5,2,0.09,1,1,5
1045,151,88,19,0.22,1,0,0
1046,208,6,100,1.14,1,0,3
1047,200,3,16,0.19,1,0,2
1048,110,2,64,0.76,1,1,3
1049,58,1,17,0.31,2,1,2
1050,55,2,7,0.08,1,1,5
1051,105,115,15,0.17,1,0,0
1052,350,5,4,0.07,1,0,5
1053,150,3,87,1.0,1,0,3
1054,55,150,10,0.14,1,1,0
1056,77,3,289,3.3,1,0,3
1057,125,9,10,0.11,1,0,5
1058,395,14,39,0.45,1,0,6
1059,189,7,7,0.1,2,0,5
1060,49,1,23,0.27,1,1,2
1061,90,4,22,0.27,1,0,2
1062,100,1,1,0.02,1,1,5
1063,299,2,5,0.06,3,0,8
1064,75,5,30,0.37,3,1,4
1065,69,7,55,0.64,3,1,6
1066,90,1,155,1.78,3,1,3
1067,94,1,95,1.09,1,1,3
1068,80,2,118,1.35,1,1,3
1069,100,5,82,0.96,1,0,3
1070,39,5,105,1.21,3,1,3
1071,250,3,73,0.84,1,0,3
1072,55,7,28,0.32,2,1,2
1074,200,1,3,0.06,1,0,5
1075,142,3,120,1.4,1,0,3
1076,70,2,339,3.88,3,1,3
1077,260,2,7,0.09,1,0,5
1078,225,4,13,0.15,1,0,2
1079,59,21,6,0.07,3,1,6
1080,65,1,3,0.03,1,1,5
1081,99,20,11,0.18,1,0,6
1082,239,2,67,1.33,1,0,3
1083,50,2,123,1.47,1,0,3
1084,65,4,109,1.25,3,1,3
1085,139,4,23,0.27,1,0,2
1086,174,2,269,3.15,2,0,3
1087,315,3,7,0.08,1,0,5
1088,75,3,36,1.76,1,1,2
1089,210,1,178,2.06,1,0,3
1090,55,4,132,1.51,2,1,3
1091,229,3,12,0.15,1,0,2
1092,150,2,23,0.27,1,0,2
1093,129,2,47,0.55,1,0,2
1094,100,8,8,0.11,1,0,5
1095,200,3,17,0.2,1,0,2
1096,89,5,4,0.06,1,1,5
1097,250,90,19,0.22,1,0,0
1098,65,7,2,0.02,3,1,5
1099,68,2,35,0.54,3,0,4
1100,235,3,108,1.25,2,0,3
1101,100,3,182,2.15,1,0,3
1102,311,3,31,0.41,1,0,2
1103,39,1,454,5.27,1,2,3
1104,100,2,199,2.3,1,1,3
1106,210,1,230,2.65,1,0,3
1107,55,4,101,1.19,4,1,4
1108,65,2,8,0.13,1,1,5
1109,165,30,154,1.87,1,0,6
1110,89,28,69,0.81,1,1,6
1111,500,10,3,0.05,1,0,6
1112,145,14,3,0.04,1,0,5
1113,110,4,12,0.16,1,1,2
1114,180,5,13,0.15,1,0,2
1115,115,2,10,0.17,1,0,5
1116,82,15,5,0.06,1,0,5
1117,70,1,144,1.68,2,1,3
1118,155,5,10,0.12,1,0,5
1120,100,2,17,0.2,1,0,2
1121,89,30,57,0.67,6,0,6
1122,89,30,70,0.83,6,0,6
1123,99,30,62,0.74,6,0,6
1124,155,6,17,0.2,1,0,2
1125,85,1,439,5.12,2,1,3
1126,80,4,48,0.56,1,1,2
1127,135,3,134,1.56,1,0,3
1128,150,6,2,0.03,1,0,5
1129,380,3,16,0.19,1,0,8
1130,450,2,31,1.14,1,0,6
1131,145,30,36,0.42,1,0,6
1132,80,3,1,0.01,1,1,5
1133,225,2,338,3.9,2,0,3
1134,99,3,117,1.41,1,1,3
1135,125,1,261,3.24,1,0,3
1136,80,30,32,0.37,7,0,0
1137,100,2,112,1.3,2,1,3
1138,55,2,22,0.26,4,1,4
1139,328,2,319,3.78,1,0,3
1140,142,7,69,0.85,1,0,3
1141,350,4,10,0.12,1,0,8
1142,300,2,24,0.39,1,0,2
1143,105,30,3,0.05,1,0,7
1144,125,31,17,0.2,2,1,6
1145,225,7,13,0.15,2,0,2
1146,92,2,58,0.67,1,0,3
1147,185,2,62,0.74,1,0,3
1148,226,3,203,2.85,1,0,3
1149,50,2,33,0.39,1,1,2
1150,80,3,47,0.66,2,1,2
1152,99,14,30,0.35,1,0,6
1153,68,3,2,0.05,1,0,5
1154,102,2,121,1.6,1,1,3
1155,220,3,27,0.45,1,0,2
1156,199,3,24,0.3,1,0,2
1157,165,5,22,0.26,1,0,2
1158,150,2,162,1.92,1,0,3
1159,385,1,66,0.76,2,0,6
1161,499,2,63,0.76,1,0,6
1162,85,1,219,2.63,2,1,3
1163,160,4,2,0.03,2,0,5
1164,249,3,12,0.27,1,0,2
1165,80,2,35,0.41,1,1,2
1166,120,1,124,1.46,1,1,3
1167,35,7,2,0.17,1,1,5
1168,169,4,63,1.27,1,0,3
1169,220,4,162,1.88,1,0,3
1170,85,3,103,1.25,2,1,3
1172,79,30,185,2.15,1,1,6
1173,90,4,219,2.54,1,1,3
1174,99,1,280,3.51,1,1,3
1175,50,1,61,0.71,2,2,3
1176,46,1,184,2.14,5,1,4
1177,325,3,116,1.37,1,0,3
1178,68,2,11,0.24,1,1,2
1179,198,3,9,0.1,1,0,5
1180,100,5,4,0.05,1,0,5
1181,175,2,15,0.29,1,0,2
1182,130,4,22,0.28,1,0,2
1183,180,3,18,0.21,1,0,2
1184,209,3,56,0.65,1,0,2
1185,150,4,2,0.03,1,0,5
1186,104,3,57,0.7,1,0,2
1187,175,4,13,0.17,1,0,2
1188,80,1,1,0.01,1,1,5
1189,68,2,37,0.49,1,1,2
1190,72,5,451,5.26,2,1,3
1191,107,30,24,0.29,8,0,0
1192,150,7,19,0.32,1,0,2
1193,45,3,190,2.21,2,1,3
1194,49,2,46,0.54,4,1,4
1195,349,1,169,2.08,1,0,3
1196,185,2,165,1.92,1,0,3
1197,145,3,2,0.02,1,0,5
1198,96,3,1,0.07,1,0,5
1199,120,5,3,0.04,1,0,5
1200,160,1,15,0.18,1,0,2
1201,800,3,60,0.7,1,0,6
1202,349,2,320,3.85,1,0,3
1203,350,2,182,2.2,1,0,3
1204,125,30,1,0.01,1,0,7
1205,350,2,134,1.56,1,0,3
1206,150,10,10,0.17,2,0,5
1208,200,1,60,0.78,1,0,3
1209,99,30,5,0.06,1,0,7
1210,130,5,9,0.1,1,0,5
1211,150,3,1,0.01,1,0,5
1212,90,10,33,0.39,1,0,2
1213,95,1,10,0.14,1,1,5
1214,70,30,3,0.04,1,0,7
1215,82,3,10,0.13,2,1,2
1216,250,30,62,0.73,3,0,6
1217,90,4,266,3.17,1,0,3
1218,75,2,251,2.92,2,1,3
1219,160,14,3,0.04,1,0,5
1220,115,7,8,0.09,1,1,5
1221,150,4,5,0.06,1,1,5
1222,89,4,160,1.92,1,1,3
1223,69,5,5,0.1,1,0,5
1224,170,2,183,2.19,2,1,3
1225,375,5,19,0.23,1,0,8
1226,118,3,141,1.66,1,0,3
1227,135,6,42,0.49,1,0,2
1228,250,3,119,1.41,1,0,3
1229,200,7,20,0.24,1,0,2
1230,150,5,5,0.06,1,0,5
1231,50,2,16,0.62,1,1,2
1233,100,2,24,0.29,1,0,2
1234,265,3,26,0.32,1,0,2
1235,90,30,3,0.04,1,1,7
1237,36,10,5,0.07,2,1,5
1238,250,4,2,0.03,2,0,5
1239,220,3,194,2.42,1,0,3
1240,93,14,88,1.03,1,1,6
1241,275,5,2,0.1,1,0,5
1242,109,30,304,3.7,1,1,6
1243,450,2,11,0.13,1,0,8
1244,165,30,19,0.23,1,0,6
1245,80,7,23,0.27,1,0,2
1246,295,5,103,1.25,3,1,6
1247,280,7,82,0.98,1,0,6
1248,300,30,92,1.09,1,0,6
1249,99,30,66,0.77,6,0,6
1250,175,3,18,0.35,2,0,2
1251,225,4,153,2.03,1,0,3
1252,230,6,6,0.09,1,0,5
1253,90,7,43,0.52,1,1,2
1254,102,3,36,0.5,1,0,2
1255,59,10,19,0.27,1,1,2
1256,195,2,160,2.31,1,0,3
1257,150,3,74,0.87,2,0,3
1258,170,1,47,0.58,2,0,2
1259,217,2,43,0.51,1,0,2
1260,185,1,102,1.19,2,0,3
1261,58,6,18,0.21,1,1,2
1262,189,4,33,0.44,2,0,2
1263,88,30,60,0.72,6,0,6
1264,195,3,22,1.61,2,0,2
1265,110,5,107,1.25,1,0,3
1267,79,4,87,1.02,1,1,3
1268,110,10,16,0.2,1,0,2
1269,200,3,2,0.02,1,1,5
1270,69,4,19,0.24,3,1,8
1271,55,1,474,5.53,3,1,3
1272,135,4,5,0.06,1,0,5
1273,500,2,63,0.75,1,0,6
1275,135,3,28,0.4,1,0,2
1277,90,2,5,0.09,1,0,5
1278,160,4,16,0.2,1,0,2
1279,65,20,6,0.32,1,1,6
1280,210,3,25,0.3,1,0,2
1281,399,3,15,0.31,1,0,8
1282,300,1,45,0.62,1,0,2
1283,185,1,215,2.55,3,0,3
1284,220,3,33,0.51,2,0,2
1285,121,2,46,0.54,1,0,2
1286,120,10,25,0.3,1,0,2
1287,152,2,23,0.27,1,1,2
1288,250,2,57,0.67,1,0,2
1289,99,6,80,1.01,1,1,3
1290,104,11,22,0.26,1,0,6
1291,120,5,40,0.54,1,0,2
1292,295,3,85,1.02,1,0,3
1293,90,4,1,0.01,1,0,5
1294,197,14,29,0.36,1,0,6
1295,145,5,1,0.01,1,0,5
1296,90,30,23,0.27,1,0,6
1297,125,2,42,0.5,1,1,2
1298,190,1,195,2.83,1,0,3
1299,76,2,158,1.91,3,2,3
1300,50,2,1,0.03,1,1,5
1301,107,1,115,1.4,1,1,3
1302,80,4,42,0.49,1,0,2
1303,150,5,3,0.04,1,0,5
1304,110,90,32,0.4,1,0,0
1305,115,370,6,0.09,1,0,0
1306,151,2,214,2.53,3,0,3
1307,130,2,11,0.13,1,0,2
1308,180,2,221,2.6,1,0,3
1309,95,1,123,1.47,3,1,3
1310,79,1,132,1.56,2,1,3
1311,60,30,41,0.65,8,1,0
1312,133,4,104,1.32,1,0,3
1313,120,30,18,0.22,5,0,7
1314,120,2,143,4.14,1,1,3
1315,700,28,4,0.05,1,1,0
1316,165,3,25,0.3,1,0,2
1317,165,4,4,0.05,1,0,5
1318,54,45,198,2.33,1,0,6
1319,100,5,6,0.07,1,0,5
1320,80,7,10,0.48,1,1,5
1321,96,19,30,0.36,1,1,6
1322,159,2,4,0.08,1,0,5
1323,50,2,201,2.42,1,1,3
1324,75,2,51,0.61,1,1,2
1325,155,30,63,0.75,1,0,6
1326,150,2,28,0.59,1,1,2
1327,92,1,55,0.66,1,0,2
1328,75,5,1,0.13,1,1,5
1329,69,40,23,0.27,1,1,6
1330,115,4,61,0.72,1,0,3
1331,120,60,5,0.06,1,0,6
1332,120,2,67,0.8,1,1,3
1333,215,30,110,1.3,1,0,6
1334,195,2,160,1.95,1,0,3
1335,175,3,102,1.23,2,0,3
1336,80,2,5,0.08,4,1,8
1337,48,5,1,0.02,1,1,5
1338,200,7,34,0.41,1,0,2
1339,275,30,6,0.07,1,0,7
1340,72,1,61,0.81,2,1,3
1341,199,60,11,0.13,1,0,6
1342,250,30,1,0.01,2,0,7
1343,75,5,46,0.6,1,1,2
1344,125,1,132,1.75,1,1,3
1345,229,1,62,0.73,1,1,3
1346,175,10,8,0.17,1,0,5
1347,140,3,16,0.27,1,0,2
1348,54,2,19,0.23,1,1,2
1349,75,2,17,0.2,1,0,2
1350,110,7,12,0.14,1,0,2
1351,165,1,321,3.93,1,0,3
1352,55,4,160,1.89,2,1,3
1353,55,4,142,1.68,2,1,3
1354,300,1,5,0.06,1,0,5
1355,275,6,61,0.73,1,0,6
1357,77,3,5,0.08,1,1,5
1358,60,30,36,0.44,1,1,6
1359,129,1,109,1.51,1,0,3
1360,100,3,28,0.38,1,1,2
1361,120,4,14,0.16,1,0,2
1362,500,2,250,2.99,1,0,6
1363,179,4,12,0.25,1,0,2
1364,149,2,20,0.24,1,0,2
1365,180,14,27,0.36,1,0,6
1366,100,2,73,0.89,3,1,3
1367,180,3,2,0.05,1,0,5
1368,128,5,38,0.45,1,0,2
1369,260,14,5,0.07,1,0,5
1371,65,3,31,0.5,1,1,2
1372,200,2,17,0.21,1,0,2
1373,249,3,35,0.42,1,0,2
1374,300,30,63,0.77,3,0,6
1375,120,7,149,1.78,1,0,3
1376,120,20,107,1.29,1,1,6
1377,125,5,7,0.08,1,0,5
1378,99,3,48,0.58,2,0,2
1379,115,3,54,0.65,1,0,2
1380,275,31,17,0.2,1,0,6
1381,198,2,103,1.62,1,0,3
1382,199,3,243,2.95,1,0,3
1384,125,3,93,1.17,1,1,3
1385,80,2,54,0.74,2,0,3
1386,130,30,2,0.03,52,0,7
1387,35,28,88,1.05,4,1,6
1388,90,30,15,0.18,1,0,7
1389,250,3,25,0.3,2,0,2
1391,200,4,11,0.13,1,0,2
1392,64,30,17,0.26,2,1,6
1393,65,3,5,0.06,2,1,5
1395,90,2,28,0.34,1,1,2
1398,50,30,8,0.11,1,0,7
1399,136,2,15,0.18,2,0,2
1400,400,3,2,0.17,1,0,8
1401,125,4,40,0.57,1,0,2
1402,165,7,57,0.68,1,0,2
1404,105,14,6,0.07,1,0,5
1405,148,4,57,0.69,1,0,2
1406,120,3,22,0.27,1,0,2
1407,99,8,6,0.07,1,0,5
1408,175,1,17,0.2,1,0,2
1409,85,2,14,0.19,1,1,2
1410,80,1,160,1.9,1,1,3
1411,119,2,85,1.02,1,0,3
1412,89,1,165,1.99,2,1,3
1413,195,2,13,0.16,1,2,2
1414,1000,30,44,0.53,11,0,0
1415,225,4,51,0.62,1,0,2
1416,165,2,179,2.2,1,0,3
1417,60,2,206,2.49,2,1,3
1418,165,5,4,0.05,1,0,5
1419,80,14,2,0.11,1,1,5
1420,52,3,1,0.08,1,1,5
1421,160,4,2,0.02,1,0,5
1422,110,5,3,0.04,1,0,5
1423,60,2,19,0.23,1,1,2
1424,299,3,59,0.82,1,0,2
1425,200,6,1,0.16,1,0,5
1426,700,5,1,0.01,1,0,8
1427,120,3,254,3.05,1,1,3
1428,65,2,129,1.56,2,1,3
1429,263,30,11,0.13,2,0,7
1430,120,20,32,0.68,1,0,6
1431,150,5,8,0.12,3,0,8
1432,60,2,261,3.16,1,1,3
1433,350,2,3,0.04,1,1,5
1434,71,2,23,0.33,2,1,2
1435,433,5,108,1.44,2,0,6
1436,79,3,9,0.11,1,1,5
1437,140,2,248,2.99,1,1,3
1438,61,4,107,1.29,2,1,3
1439,100,3,41,0.52,1,1,2
1440,250,4,43,0.52,1,0,2
1441,145,3,39,0.47,1,1,2
1442,45,4,31,0.37,1,2,2
1443,73,6,6,0.07,2,1,5
1444,150,3,18,0.26,1,0,2
1445,234,20,29,0.37,1,0,6
1446,150,1,11,0.13,1,0,2
1447,65,4,161,1.92,1,1,3
1448,195,1,39,0.47,1,0,2
1450,90,7,2,0.03,1,0,5
1451,595,5,59,0.77,1,0,6
1452,109,1,323,3.89,1,1,3
1453,200,3,56,0.96,1,0,2
1454,90,30,3,0.05,52,0,7
1455,100,30,2,0.04,52,0,7
1456,85,30,2,0.04,52,0,7
1457,87,30,3,0.05,52,0,7
1458,95,30,1,0.01,52,0,7
1459,349,3,58,0.7,1,0,6
1460,99,3,10,0.14,1,0,5
1461,160,2,83,1.01,1,0,3
1462,149,4,12,0.14,1,0,2
1463,60,3,1,0.01,1,0,5
1464,285,7,10,3.53,1,0,8
1465,72,1,48,0.59,1,1,2
1466,150,16,5,0.06,1,0,5
1467,200,3,15,0.18,1,0,2
1468,79,1,347,4.24,2,1,3
1469,197,1,108,1.31,2,0,3
1470,75,3,163,1.96,2,0,3
1471,127,3,182,2.3,1,0,3
1472,110,1,37,0.45,1,1,2
1473,69,1,30,0.4,1,1,2
1474,100,60,3,0.04,1,1,6
1475,99,3,46,0.56,1,0,2
1476,139,2,211,2.57,1,0,3
1477,113,1,93,1.12,1,1,3
1478,250,2,10,0.13,1,0,5
1479,295,4,72,1.02,1,0,3
1480,2000,30,59,0.71,11,0,0
1481,220,2,18,0.24,1,0,2
1482,75,5,6,0.07,1,1,5
1483,100,31,15,0.18,1,0,7
1484,199,4,78,1.26,1,0,3
1485,200,3,17,0.21,1,0,2
1486,140,4,15,0.18,1,0,2
1487,50,7,1,0.02,1,1,5
1488,45,5,69,0.89,3,1,4
1489,109,31,114,1.38,2,0,6
1490,108,3,161,1.98,2,1,3
1491,42,5,70,0.88,3,1,4
1493,141,2,46,0.57,1,0,2
1494,355,5,19,0.24,1,0,8
1495,80,3,162,1.97,2,0,3
1496,250,2,70,0.85,3,1,6
1497,75,14,11,0.15,1,1,5
1498,88,2,2,0.05,1,1,5
1499,65,5,39,0.55,1,1,2
1500,58,2,56,0.67,2,1,3
1501,75,3,1,0.01,1,0,5
1502,100,2,35,0.42,1,1,2
1503,167,5,32,0.39,1,1,2
1504,65,2,1,0.05,2,1,5
1505,125,21,12,0.15,2,0,6
1506,95,2,211,2.54,3,1,3
1507,54,2,48,0.59,1,1,2
1508,89,2,219,2.63,2,0,3
1509,92,3,218,2.63,2,1,3
1510,199,6,40,0.5,1,0,2
1511,179,14,37,0.46,1,0,6
1512,65,20,28,0.34,3,1,6
1513,55,3,66,0.8,2,1,3
1514,129,30,43,0.67,6,0,6
1515,134,30,9,0.11,6,0,7
1516,35,3,13,0.16,1,1,2
1517,250,1,60,0.93,1,1,2
1518,249,4,19,0.23,1,0,2
1519,62,1,296,3.92,2,1,3
1520,119,1,96,1.16,1,1,3
1521,179,2,77,0.97,1,0,3
1522,220,1,115,1.4,2,0,3
1523,198,1,294,3.59,1,0,3
1524,155,3,66,1.75,3,0,3
1525,199,7,4,0.09,1,0,5
1526,95,3,39,0.47,1,0,2
1527,550,4,173,2.12,1,0,6
1528,60,2,295,3.56,2,1,3
1529,380,4,62,0.75,2,0,6
1530,84,2,138,1.69,1,1,3
1531,165,30,27,0.34,1,0,6
1532,105,30,96,1.17,1,0,6
1533,134,2,119,1.46,1,0,3
1534,68,5,8,0.1,1,1,5
1535,73,30,100,1.25,1,0,6
1536,150,5,1,0.02,1,0,5
1537,100,3,89,1.12,1,0,3
1538,75,2,176,2.22,2,1,3
1539,120,4,31,0.38,1,1,2
1540,85,4,239,2.89,2,0,3
1541,55,2,79,0.96,1,0,3
1542,95,10,13,0.33,1,1,5
1543,72,14,11,0.16,3,1,6
1544,250,80,5,0.06,2,0,0
1545,69,2,13,0.37,1,1,2
1546,78,4,190,2.3,2,1,3
1547,220,1,404,4.9,2,0,3
1548,230,2,27,1.4,1,0,2
1549,150,4,79,0.97,1,0,3
1550,80,2,14,0.17,2,1,2
1551,150,3,32,0.42,2,1,2
1552,150,3,76,0.98,1,0,3
1553,900,1,7,0.09,2,0,8
1554,130,7,11,0.14,1,0,5
1555,70,5,18,0.22,3,1,8
1556,120,3,60,1.59,3,0,3
1557,75,30,59,0.72,2,1,6
1558,100,15,22,0.47,2,0,6
1559,69,3,2,0.03,3,1,8
1560,399,7,104,1.28,1,0,6
1561,299,3,6,0.09,1,0,5
1562,100,3,326,3.96,1,1,3
1563,68,28,55,0.67,2,1,6
1565,175,5,56,0.79,1,0,2
1566,330,3,51,0.62,1,0,2
1567,425,5,7,0.09,1,0,8
1568,240,5,86,1.15,1,0,3
1569,75,30,36,0.44,2,1,6
1570,210,2,75,0.92,1,1,3
1571,175,1,363,4.55,2,0,3
1572,85,2,146,1.78,1,1,3
1573,120,3,51,1.52,3,0,3
1574,120,3,55,0.67,3,0,3
1575,75,5,1,0.01,2,1,5
1576,495,3,29,0.38,1,0,6
1577,65,14,30,0.76,2,1,6
1578,39,2,169,2.07,4,1,4
1579,93,4,1,0.02,1,0,5
1580,146,2,8,0.11,4,1,8
1581,120,3,12,0.18,1,0,2
1582,79,3,19,0.3,1,1,2
