,suit1,card1,suit2,card2,suit3,card3,suit4,card4,labels,cluster
633,4,6,4,11,2,7,2,8,0,0
634,4,5,4,1,3,11,1,5,0,0
635,2,3,3,12,1,2,1,6,0,1
636,3,11,1,4,3,6,4,12,0,7
637,3,1,3,11,2,4,2,13,0,6
638,1,12,2,13,1,6,2,4,0,2
639,4,13,1,8,3,8,2,9,0,4
640,4,9,4,4,1,3,3,13,0,0
641,1,1,2,13,1,10,1,2,0,2
642,1,8,3,12,1,13,4,8,0,1
643,1,2,3,12,2,8,3,1,0,6
644,3,3,3,1,1,9,1,6,0,1
645,1,10,3,12,3,11,1,9,0,6
646,3,5,2,10,1,6,3,13,0,3
647,2,10,1,8,1,13,1,7,0,2
648,4,12,3,12,2,12,1,1,1,6
649,4,3,3,9,4,9,1,8,0,6
650,1,13,4,5,3,13,3,7,0,0
651,1,2,3,5,3,10,3,9,0,6
652,2,10,4,1,3,13,3,12,0,0
653,3,12,3,6,3,10,3,1,0,6
654,3,8,1,12,4,12,1,9,1,4
655,4,1,1,3,1,11,2,4,0,3
656,2,7,3,3,3,5,3,12,0,6
657,1,1,2,6,2,10,2,11,0,2
658,4,12,3,8,2,7,4,7,0,1
659,1,1,2,11,3,12,2,5,0,8
660,4,6,4,1,4,5,4,3,1,0
661,2,7,1,12,1,4,2,2,0,2
662,1,13,3,1,1,12,3,6,0,1
663,3,5,4,11,1,4,1,12,0,0
664,3,11,3,1,2,7,1,5,0,6
665,2,12,4,11,4,1,2,4,0,0
666,4,7,4,2,3,9,4,11,0,0
667,4,13,1,7,2,7,1,9,0,3
668,3,8,4,1,1,2,2,2,0,0
669,2,13,3,7,1,3,1,12,0,1
670,1,8,1,13,1,4,4,10,0,5
671,3,11,2,6,1,12,1,4,0,3
672,2,12,2,4,2,7,3,13,0,5
673,1,10,1,2,4,7,3,7,0,5
674,2,13,1,2,2,2,2,3,0,2
675,1,2,1,7,3,10,3,6,0,5
676,1,7,3,1,3,10,4,8,0,6
677,1,4,3,10,3,12,2,11,0,6
678,2,8,3,10,3,2,4,1,0,6
679,2,8,3,7,3,6,1,2,0,6
680,4,5,4,4,4,10,1,7,0,0
681,1,3,4,4,3,8,3,1,0,0
682,3,10,1,6,2,7,1,13,0,3
683,2,10,2,11,4,11,4,12,0,5
684,2,9,2,12,3,11,3,9,0,5
685,4,4,3,7,4,12,1,5,0,6
686,4,5,4,9,3,13,2,7,0,0
687,3,13,2,13,1,3,2,3,0,3
688,2,11,2,13,2,12,1,4,0,2
689,2,12,1,1,4,7,2,10,0,8
690,2,4,1,11,4,4,4,7,0,5
691,4,7,4,11,2,10,3,3,0,0
692,4,9,2,12,3,8,1,3,0,4
693,4,9,4,13,1,11,2,4,0,0
694,3,7,1,3,2,9,4,12,0,7
695,2,3,4,7,1,6,2,2,0,0
696,3,3,1,11,2,9,2,10,0,3
697,1,12,3,3,3,5,2,8,0,6
698,4,2,4,4,4,5,4,3,1,0
699,4,6,2,13,2,10,4,13,0,7
700,4,5,1,1,4,2,2,11,0,4
701,2,9,2,5,3,8,3,11,0,5
702,1,2,1,9,1,5,3,11,0,2
703,3,2,3,5,4,2,1,1,0,6
704,4,11,1,9,2,3,3,13,0,7
705,1,13,3,6,1,12,4,11,0,1
706,4,4,2,13,1,12,2,9,0,3
707,1,1,2,3,2,4,3,2,0,5
708,4,11,1,4,1,13,4,1,0,7
709,1,8,2,11,1,4,2,6,0,2
710,1,13,3,2,4,11,1,6,0,6
711,4,5,2,1,2,11,3,6,0,7
712,2,10,4,6,1,7,2,7,0,0
713,4,9,3,12,2,8,4,8,0,1
714,2,12,1,7,3,4,4,5,0,5
715,4,4,2,8,3,10,3,7,0,7
716,2,4,4,4,2,9,1,10,0,0
717,2,9,2,4,3,6,3,1,0,5
718,2,5,4,11,3,7,4,5,0,0
719,1,9,3,6,4,12,4,5,0,6
720,1,4,1,3,4,2,2,1,0,8
721,4,9,1,2,1,5,3,2,0,7
722,1,6,4,1,2,4,2,2,0,0
723,1,10,2,13,1,1,4,4,0,5
724,2,2,3,11,2,9,4,7,0,1
725,1,9,3,10,3,2,1,5,0,6
726,2,8,2,6,4,9,4,6,0,5
727,2,1,2,2,4,5,4,9,0,5
728,3,10,2,2,2,12,1,10,0,3
729,4,7,3,1,3,6,2,7,0,6
730,3,3,1,6,3,2,3,13,0,7
731,2,11,2,8,4,8,1,5,0,8
732,3,3,2,2,3,13,1,5,0,4
733,4,9,1,10,2,5,2,2,0,3
734,3,13,1,4,4,8,3,1,0,7
735,3,9,2,13,2,5,1,10,0,3
736,3,4,4,9,2,12,1,6,0,0
737,3,1,3,6,2,4,4,11,0,6
738,2,5,4,7,2,3,1,3,0,0
739,1,5,1,12,3,10,1,10,0,8
740,2,4,3,9,4,6,1,8,0,6
741,1,10,1,2,4,13,2,9,0,8
742,1,13,4,7,1,1,1,10,0,0
743,1,7,2,6,2,4,2,8,0,2
744,1,8,4,10,4,12,2,10,0,0
745,2,7,3,8,4,3,3,9,0,6
746,1,12,2,2,2,12,1,4,0,2
747,1,5,1,4,2,8,2,6,0,2
748,3,11,2,10,1,10,3,12,0,3
749,3,7,3,8,4,10,4,9,0,6
750,4,4,3,3,2,3,2,11,0,6
751,4,2,2,4,2,2,2,5,0,3
752,4,11,2,1,4,1,3,5,0,7
753,2,6,3,12,2,11,3,8,0,6
754,3,9,3,4,2,3,1,5,0,6
755,4,8,2,11,1,13,3,9,0,3
756,1,2,3,4,1,1,4,13,0,1
757,4,4,2,10,4,3,2,9,0,4
758,1,2,1,6,4,8,1,5,0,8
759,4,10,1,7,3,1,3,3,0,7
760,3,1,4,4,3,2,3,12,0,0
761,3,10,3,1,2,4,1,10,0,6
762,2,10,1,7,4,1,1,3,0,8
763,4,12,2,9,1,7,2,3,0,3
764,3,3,2,12,3,5,2,9,0,4
765,3,2,3,13,3,7,4,7,0,6
766,4,4,2,12,2,4,2,2,0,3
767,2,10,2,7,3,1,2,9,0,8
768,3,6,1,1,4,6,2,2,0,4
769,3,9,1,10,4,11,3,7,1,7
770,3,1,4,11,1,10,2,4,0,0
771,1,1,4,4,1,10,4,7,0,0
772,1,2,1,7,2,3,1,3,0,2
773,4,3,3,13,4,4,4,5,0,6
774,2,3,1,13,2,9,1,7,0,2
775,3,13,3,4,1,9,3,7,0,1
776,2,8,1,6,3,3,1,13,0,8
777,4,6,2,13,1,5,1,10,0,3
778,4,6,4,13,4,2,1,6,0,0
779,4,2,1,2,2,11,1,1,0,3
780,3,6,2,9,1,6,2,1,0,3
781,2,11,4,5,3,2,1,1,0,0
782,4,2,2,13,3,8,1,2,0,4
783,3,1,1,12,3,10,4,6,0,7
784,4,8,1,1,4,13,3,9,0,7
785,1,9,1,7,1,5,4,5,0,5
786,3,4,1,6,4,5,3,8,0,7
787,3,5,2,8,4,13,1,1,0,4
788,3,12,3,5,1,4,3,13,0,1
789,2,12,3,12,4,13,4,2,0,6
790,4,7,3,5,3,1,1,13,0,6
791,4,6,4,13,4,3,2,8,0,0
792,2,12,4,3,4,7,2,10,0,0
793,2,1,4,8,4,7,3,9,0,0
794,1,2,2,12,4,13,3,8,0,5
795,2,4,1,9,3,5,3,11,0,5
796,1,11,4,4,3,12,2,5,0,0
797,3,13,4,7,1,7,4,9,0,0
798,3,9,3,1,1,11,4,3,0,1
799,2,4,4,13,1,6,1,10,0,0
800,2,6,4,3,3,6,4,9,0,0
801,4,3,2,3,2,13,1,2,0,3
802,1,4,4,1,1,8,4,2,0,0
803,1,11,1,8,1,1,1,9,0,2
804,2,9,3,9,1,1,1,5,1,1
805,3,3,1,10,1,4,2,4,0,3
806,1,6,4,5,4,1,1,8,0,0
807,2,6,2,1,2,9,3,3,0,5
808,3,5,2,4,1,12,4,2,0,7
809,1,12,1,6,2,2,4,5,0,5
810,3,2,1,2,4,6,2,12,0,4
811,1,6,4,9,2,1,4,7,0,0
812,3,8,1,12,1,2,3,5,0,3
813,4,4,2,9,1,4,4,11,0,7
814,2,12,2,1,2,13,2,4,1,2
815,2,8,2,5,2,1,2,7,0,2
816,3,13,1,5,2,5,1,13,0,3
817,1,10,1,5,3,13,1,8,0,8
818,3,13,4,9,2,3,3,8,0,0
819,2,13,4,5,4,8,1,4,0,0
820,2,11,4,1,1,1,1,7,0,0
821,3,8,1,11,1,10,1,6,0,3
822,4,11,4,7,1,3,4,13,0,0
823,4,2,4,9,4,5,2,11,0,0
824,4,12,1,8,1,3,1,1,0,3
825,3,7,4,4,1,1,4,3,0,0
826,1,7,4,5,1,13,3,11,0,0
827,1,1,2,4,3,1,3,8,1,5
828,2,5,4,12,2,12,2,4,0,0
829,4,7,4,2,3,5,2,5,0,0
830,2,8,4,12,2,6,3,11,0,0
831,4,12,3,9,2,12,4,3,0,1
832,1,9,3,2,1,13,4,2,0,1
833,2,9,3,10,4,13,1,10,0,6
834,1,4,2,12,4,7,2,5,0,8
835,3,13,1,12,2,5,4,2,0,7
836,2,6,4,11,2,8,3,8,0,0
837,4,10,1,9,2,11,1,1,0,3
838,1,7,2,12,4,10,1,10,0,8
839,3,13,1,13,4,3,4,9,0,7
840,1,11,2,10,4,2,1,13,0,8
841,3,8,1,1,4,9,1,5,0,4
842,4,2,1,9,2,6,1,5,0,3
843,4,9,2,9,1,2,3,1,0,3
844,4,10,3,11,3,2,1,1,0,6
845,3,1,1,11,2,7,2,13,0,3
846,4,10,4,12,3,6,4,9,0,0
847,3,11,1,13,3,3,3,4,0,7
848,2,3,1,10,4,8,1,3,0,8
849,3,5,1,11,3,13,3,6,0,7
850,2,5,4,2,4,4,2,3,1,0
851,3,1,2,1,3,5,2,2,0,4
852,4,7,2,8,1,2,4,2,0,7
853,4,1,4,9,3,6,4,6,0,0
854,1,10,3,8,3,13,4,2,0,6
855,3,5,2,12,1,5,3,3,0,3
856,3,1,3,9,4,7,1,9,0,6
857,1,13,1,11,1,9,3,2,0,2
858,4,6,1,8,1,1,4,7,0,7
859,2,1,3,2,1,5,4,3,0,1
860,2,7,1,3,4,4,3,9,0,5
861,1,13,4,8,4,11,3,11,0,0
862,4,13,2,4,3,12,3,5,0,7
863,1,11,2,2,2,7,2,10,0,2
864,2,8,2,5,3,3,4,2,0,5
865,2,11,4,5,1,11,1,10,0,0
866,4,3,2,6,3,12,2,8,0,4
867,2,5,1,7,1,11,4,9,0,5
868,1,12,1,3,3,1,3,11,0,5
869,2,3,4,6,4,1,3,12,0,0
870,3,7,3,6,3,5,1,12,0,6
871,4,9,4,5,3,1,2,10,0,0
872,3,13,1,11,1,5,4,13,0,7
873,4,4,3,1,2,1,2,8,0,6
874,2,3,2,8,3,7,2,1,0,8
875,3,13,1,12,4,10,3,7,0,7
876,1,7,1,10,1,5,3,8,0,2
877,2,1,2,2,2,12,4,6,0,5
878,4,13,2,9,1,4,2,11,0,3
879,4,1,1,2,2,12,4,11,0,7
880,2,12,4,11,1,6,1,11,0,0
881,1,2,4,8,1,10,2,8,0,0
882,4,3,3,2,4,9,1,9,0,6
883,1,12,2,5,3,3,2,8,0,8
884,1,7,2,2,1,5,1,3,0,2
885,1,7,1,8,4,2,1,5,0,8
886,1,9,1,10,4,4,4,13,0,5
887,2,4,4,3,2,10,1,8,0,0
888,3,6,1,3,2,11,4,6,0,7
889,4,9,4,2,2,9,3,12,0,0
890,3,7,2,13,2,8,1,10,0,3
891,4,8,3,1,2,12,1,6,0,6
892,1,11,3,1,3,3,1,7,0,6
893,4,12,4,9,1,13,4,13,0,0
894,1,6,3,9,1,10,1,1,0,1
895,4,11,1,6,4,4,4,3,0,7
896,2,9,2,5,3,2,1,1,0,8
897,1,12,1,3,3,1,1,11,0,8
898,4,6,4,11,2,13,3,10,0,0
899,2,7,4,9,3,2,4,8,0,0
900,4,12,2,8,1,8,4,6,0,7
901,4,9,3,9,1,2,4,2,0,1
902,3,8,2,10,3,7,1,7,0,4
903,4,11,4,12,1,13,3,7,0,0
904,3,12,2,3,2,12,3,3,0,7
905,4,1,3,13,2,2,2,1,0,6
906,1,9,4,5,2,13,4,2,0,0
907,3,13,1,3,1,2,2,8,0,3
908,2,9,2,2,4,5,1,3,0,8
909,3,11,4,12,2,11,4,5,0,0
910,2,1,1,2,3,11,2,3,0,8
911,1,8,2,7,2,5,4,2,0,5
912,1,8,4,7,3,8,4,3,0,0
913,2,13,2,5,3,13,3,4,0,5
914,4,6,2,2,3,9,1,10,0,4
915,4,4,3,5,1,9,2,7,0,1
916,4,9,3,1,4,13,4,7,0,6
917,4,13,2,8,1,7,2,5,0,3
918,2,5,2,12,3,9,4,11,0,5
919,1,10,3,1,1,11,3,9,0,1
920,4,2,4,10,1,10,1,7,0,0
921,4,10,1,5,3,2,3,6,0,7
922,1,6,1,5,1,1,1,9,1,2
923,2,8,1,4,3,11,4,3,0,5
924,2,4,1,13,1,12,2,5,0,2
925,1,10,4,9,3,12,3,13,0,0
926,2,3,4,1,3,8,2,2,0,0
927,2,5,1,8,2,12,4,1,0,5
928,3,10,2,12,3,3,4,2,0,7
929,2,10,2,8,4,7,2,2,0,8
930,1,7,4,6,3,6,2,11,0,0
931,4,9,3,13,1,12,2,9,0,1
932,1,3,4,8,1,5,2,13,0,0
933,4,12,2,3,2,7,4,9,0,7
934,4,12,4,1,4,3,3,6,0,0
935,1,9,1,2,4,10,3,9,0,5
936,3,10,2,3,2,9,3,3,0,7
937,4,10,3,5,3,1,2,1,0,6
938,3,10,4,4,2,4,4,1,0,0
939,3,13,3,9,2,1,1,3,0,6
940,3,1,1,9,4,1,3,8,0,7
941,2,6,4,11,3,11,4,4,0,0
942,1,6,4,8,2,12,4,2,0,0
943,3,3,2,8,4,8,1,5,0,4
944,2,3,2,8,3,2,1,11,0,8
945,2,9,3,2,4,3,2,4,0,6
946,3,4,1,12,3,13,4,1,0,7
947,1,9,3,12,4,4,3,4,0,6
948,2,12,3,13,1,11,4,11,0,1
949,2,12,3,5,2,11,3,9,0,6
950,4,9,1,8,3,5,4,6,0,7
951,3,2,4,4,1,5,1,8,0,0
952,3,8,4,6,3,12,1,13,0,0
953,4,9,2,6,4,7,1,4,0,4
954,2,1,2,2,4,13,2,13,0,8
955,4,12,4,8,3,6,2,4,0,0
956,3,9,3,3,1,13,2,2,0,1
957,4,6,1,5,4,2,1,4,0,4
958,4,2,1,2,1,10,4,3,0,7
959,3,7,4,3,1,9,3,5,0,0
960,3,8,3,9,1,12,2,8,0,1
961,1,13,4,1,1,3,3,12,0,0
962,4,1,4,6,4,7,1,11,0,0
963,3,8,4,3,1,3,2,9,0,0
964,2,11,4,2,3,8,2,12,0,0
965,3,4,3,13,1,6,3,1,0,1
966,1,12,1,4,1,2,2,11,0,2
967,4,11,4,10,4,12,3,1,0,0
968,2,1,3,11,3,13,4,5,0,6
969,1,11,4,1,1,12,4,12,0,0
970,2,11,4,2,1,2,4,1,0,0
971,1,13,4,8,3,1,2,5,0,0
972,3,9,2,2,3,5,2,8,0,4
973,3,10,1,9,3,8,3,4,0,7
974,3,11,4,3,2,8,1,13,0,0
975,4,3,4,6,2,1,3,11,0,0
976,4,7,4,4,4,10,4,9,1,0
977,3,9,1,8,2,7,4,9,0,7
978,1,9,3,11,2,2,3,7,0,6
979,4,3,2,8,3,9,3,5,0,7
980,3,2,4,8,1,7,2,13,0,0
981,3,6,4,2,3,8,3,9,0,0
982,4,6,2,13,4,13,4,3,0,7
983,4,7,2,8,1,11,3,2,0,7
984,4,1,1,13,1,3,3,7,0,7
985,4,11,3,10,3,2,2,1,0,6
986,2,4,3,5,4,12,3,2,0,6
987,2,7,4,8,1,5,3,2,0,0
988,4,1,1,8,3,13,4,9,0,7
989,4,7,1,4,4,12,3,4,0,7
990,3,9,3,3,3,13,3,11,1,6
991,2,1,1,3,2,5,3,8,0,5
992,4,2,3,6,2,11,2,13,0,6
993,1,8,3,13,2,7,3,10,0,6
994,1,10,4,7,3,13,4,11,0,0
995,4,9,1,12,3,9,1,6,0,4
996,3,11,3,13,1,6,2,11,0,1
997,3,10,1,13,3,9,2,10,0,4
998,4,1,2,9,1,8,1,2,0,3
999,4,11,1,12,1,13,1,3,0,3
1000,1,3,4,6,3,2,2,6,0,0
1001,4,4,3,8,1,11,4,9,0,1
1002,2,6,2,3,1,2,4,1,0,5
1003,2,8,3,2,3,5,1,8,0,6
1004,3,9,3,3,4,9,4,13,0,6
1005,1,2,4,4,4,10,3,2,0,0
1006,4,13,1,5,3,2,4,4,0,7
1007,4,8,4,11,1,2,2,4,0,0
1008,4,8,2,9,2,12,3,3,0,7
1009,2,10,4,1,1,7,3,1,0,0
1010,2,2,1,13,4,10,4,13,0,5
1011,4,7,2,4,4,6,2,2,0,4
1012,2,9,2,6,4,5,2,11,0,8
1013,2,7,2,9,3,11,3,2,0,5
1014,4,12,2,12,2,1,4,7,0,7
1015,4,7,3,2,1,5,3,1,0,1
1016,4,3,2,9,2,6,4,2,0,7
1017,3,1,4,9,1,12,2,4,0,0
1018,4,3,3,11,1,9,4,12,0,1
1019,1,7,4,5,4,4,2,9,0,0
1020,3,10,1,7,3,8,3,11,1,7
1021,1,3,3,11,4,12,2,9,0,6
1022,3,13,1,6,2,7,1,9,0,3
1023,4,4,2,7,3,6,4,3,0,7
1024,3,7,1,4,2,10,4,2,0,7
1025,1,8,3,13,4,5,2,9,0,6
1026,1,6,1,3,1,12,1,4,0,2
1027,3,12,2,1,3,9,1,1,0,4
1028,4,6,4,7,2,10,3,11,0,0
1029,1,13,2,7,3,12,1,5,0,8
1030,4,1,3,6,1,7,4,10,0,1
1031,4,7,4,5,4,9,4,1,0,0
1032,3,11,1,3,1,11,2,2,0,3
1033,2,11,3,4,1,5,4,2,0,1
1034,3,4,1,10,2,3,1,5,0,3
1035,4,11,2,9,1,5,3,9,0,3
1036,4,5,2,3,1,1,3,10,0,7
1037,3,8,2,7,2,3,3,7,0,7
1038,3,12,4,8,4,7,3,3,0,0
1039,1,2,2,12,1,8,1,13,0,2
1040,2,7,2,5,4,9,4,6,0,5
1041,2,9,3,9,2,7,2,5,0,6
1042,3,12,3,2,4,11,2,11,0,6
1043,2,2,1,13,2,13,4,3,1,5
1044,4,10,4,11,1,10,2,9,0,0
1045,3,6,1,9,4,5,4,8,0,7
1046,4,2,3,10,4,7,4,10,0,6
1047,2,8,4,13,3,8,3,2,0,0
1048,2,10,3,9,1,11,2,11,0,1
1049,2,10,3,10,2,3,2,5,0,6
1050,3,2,2,13,2,3,4,6,0,7
1051,2,5,3,6,2,13,2,7,0,6
1052,4,13,1,1,3,8,3,13,0,7
1053,1,4,1,5,3,9,2,2,0,8
1054,3,9,1,2,1,9,1,10,0,3
1055,1,3,4,5,2,1,4,9,0,0
1056,3,11,3,6,3,4,1,5,0,6
1057,3,3,4,13,1,5,1,11,0,0
1058,3,4,3,7,3,11,2,4,0,6
1059,4,1,1,10,3,2,4,8,0,7
1060,3,1,3,9,2,10,1,8,0,6
1061,1,2,4,10,4,11,2,8,0,0
1062,1,8,1,5,4,10,3,2,0,5
1063,3,8,2,7,3,9,1,6,1,4
1064,4,8,3,1,2,5,4,4,0,1
1065,1,10,2,12,1,2,1,11,0,2
1066,3,1,2,5,2,3,3,4,0,7
1067,2,9,2,13,3,11,2,6,0,8
1068,4,13,1,12,4,11,2,11,0,4
1069,3,9,3,7,3,13,1,12,0,6
1070,2,7,4,8,3,5,3,1,0,0
1071,3,1,3,10,4,8,3,6,0,6
1072,2,8,3,6,2,7,4,7,0,1
1073,3,7,4,11,1,9,4,3,0,0
1074,3,9,2,9,1,6,1,3,0,3
1075,2,11,4,9,2,7,3,2,0,0
1076,2,10,4,6,4,8,3,8,0,0
1077,1,4,4,13,2,7,4,11,0,0
1078,3,6,2,7,2,1,4,4,0,7
1079,2,7,1,4,2,1,4,7,0,5
1080,2,4,1,4,2,7,3,1,0,5
1081,1,2,2,6,4,2,3,2,1,5
1082,3,4,4,11,3,8,3,6,0,0
1083,4,1,1,6,3,5,4,13,0,7
1084,4,3,3,10,1,13,4,6,0,1
1085,3,3,3,8,1,1,2,4,0,1
1086,4,5,2,7,1,11,3,9,0,7
1087,4,4,4,12,4,1,3,1,0,0
1088,3,7,4,2,3,9,2,11,0,0
1089,1,7,2,13,2,12,2,5,0,2
1090,4,3,4,13,1,13,4,12,0,0
1091,2,4,1,13,3,9,4,6,0,5
1092,4,1,4,13,3,7,2,6,0,0
1093,4,1,1,2,2,7,4,7,0,7
1094,3,8,4,10,2,12,1,4,0,0
1095,2,4,4,8,2,13,1,7,0,0
1096,2,6,2,7,4,10,3,2,0,5
1097,3,1,1,8,4,8,4,5,0,7
1098,4,10,4,3,1,5,2,3,0,0
1099,4,7,3,5,4,5,1,3,0,6
1100,3,2,2,11,3,11,4,10,0,7
1101,1,10,3,7,2,2,2,8,0,6
1102,2,2,2,13,3,13,3,1,0,5
1103,4,2,2,10,1,6,3,1,0,7
1104,1,4,1,10,2,3,3,9,0,5
1105,3,3,2,12,1,4,1,10,0,3
1106,3,2,4,7,3,7,1,7,1,0
1107,3,4,1,8,2,12,1,11,0,3
1108,4,3,3,7,2,6,1,4,0,6
1109,2,9,1,9,4,6,2,13,0,8
1110,3,5,2,13,4,12,1,13,0,4
1111,4,11,3,4,3,6,2,12,0,6
1112,1,13,4,1,4,8,4,7,0,0
1113,4,13,1,8,2,5,1,3,0,3
1114,2,2,1,11,4,12,1,10,0,8
1115,4,7,2,2,3,5,1,9,0,4
1116,3,13,3,3,3,10,2,9,0,6
1117,1,2,1,6,2,1,2,8,0,2
1118,2,9,4,7,3,9,2,13,0,0
1119,1,11,4,7,1,9,1,2,0,0
1120,4,13,4,8,3,10,1,7,0,0
1121,1,3,4,10,4,9,1,10,0,0
1122,2,7,3,13,2,9,3,8,0,6
1123,2,8,4,2,2,4,1,10,0,0
1124,2,1,1,10,2,10,3,6,0,5
1125,1,5,1,6,1,1,2,13,0,2
1126,4,1,4,7,4,8,3,12,0,0
1127,1,5,4,11,4,5,4,1,0,0
1128,4,5,3,3,1,10,4,8,0,1
1129,2,3,1,13,1,10,3,2,0,2
1130,4,4,4,7,1,11,4,11,0,0
1131,1,6,4,1,4,12,3,12,0,0
1132,2,6,3,3,4,5,2,7,0,6
1133,1,9,3,11,1,11,3,3,0,1
1134,2,12,3,10,2,13,2,3,0,6
1135,3,1,1,6,4,11,3,3,0,7
1136,2,13,4,9,1,12,2,11,0,0
1137,1,3,4,9,2,10,4,1,0,0
1138,4,13,1,2,2,8,3,2,0,7
1139,2,11,4,1,2,13,4,4,0,0
1140,2,10,2,5,4,7,1,12,0,8
1141,1,13,1,10,4,9,3,12,0,5
1142,3,6,3,4,2,13,4,10,0,6
1143,2,11,4,10,4,7,2,1,0,0
1144,4,9,3,7,1,9,4,6,0,1
1145,2,8,1,3,2,5,1,10,0,2
1146,2,5,3,6,3,5,4,6,0,6
1147,4,2,1,5,4,6,1,8,0,4
1148,4,13,2,2,1,3,3,9,0,7
1149,4,10,2,7,3,8,3,6,0,7
1150,2,6,4,8,3,10,2,9,0,0
1151,2,9,1,10,4,3,2,13,0,8
1152,2,11,2,7,4,13,2,8,0,8
1153,4,7,4,8,1,5,1,4,0,0
1154,1,9,3,5,2,2,2,3,0,6
1155,3,6,1,7,4,2,3,4,0,7
1156,1,12,4,11,4,3,3,9,0,0
1157,2,13,3,13,1,7,3,12,0,1
1158,4,2,2,5,1,8,3,12,0,7
1159,2,6,3,13,3,6,4,2,0,6
1160,1,6,1,3,3,6,3,13,0,5
1161,4,7,1,4,1,5,4,6,0,7
1162,2,11,4,7,3,13,2,10,0,0
1163,3,2,4,9,2,6,4,1,0,0
1164,4,8,2,8,4,3,3,12,0,7
1165,2,13,2,11,4,9,4,2,0,5
1166,4,4,1,9,1,2,3,10,0,7
1167,2,12,3,3,4,13,2,3,0,6
1168,4,5,3,5,1,10,3,11,0,1
1169,2,8,3,11,1,9,1,2,0,1
1170,1,3,1,12,3,11,2,12,0,8
1171,3,2,3,7,1,5,3,9,0,1
1172,2,3,2,8,2,7,2,6,0,2
1173,1,2,4,8,2,8,2,13,0,0
1174,2,5,4,6,2,10,2,6,0,0
1175,2,4,4,13,3,8,3,13,0,0
1176,1,9,3,7,4,5,3,12,0,6
1177,3,13,4,2,3,12,1,10,0,0
1178,3,8,3,3,2,6,2,1,0,6
1179,1,10,3,2,3,7,2,4,0,6
1180,1,13,1,2,1,9,2,2,0,2
1181,3,4,4,3,3,12,4,10,0,0
1182,2,11,2,8,3,1,1,4,0,8
1183,4,3,1,4,2,10,4,5,0,7
1184,3,10,2,8,1,6,4,1,0,7
1185,3,5,3,12,1,13,2,11,0,1
1186,1,13,2,8,2,10,2,5,0,2
1187,2,2,3,11,1,6,4,10,0,1
1188,2,4,2,8,4,4,1,11,0,8
1189,2,9,4,11,1,7,3,12,0,0
1190,4,1,2,5,2,6,4,10,0,7
1191,3,8,4,7,1,2,3,1,0,0
1192,4,12,3,8,4,9,4,10,0,6
1193,4,9,4,2,2,6,3,13,0,0
1194,2,10,2,8,2,4,2,1,0,2
1195,1,12,1,4,2,2,4,1,0,5
1196,1,7,2,8,4,7,3,5,0,5
1197,4,10,4,4,4,11,3,8,0,0
1198,4,11,2,4,3,4,1,10,0,4
1199,3,6,1,11,1,12,1,6,0,3
1200,2,4,4,9,2,7,1,1,0,0
1201,2,1,1,1,4,9,2,6,0,8
1202,4,11,4,5,2,8,3,2,0,0
1203,4,11,3,8,4,5,1,12,0,6
1204,4,7,3,3,3,10,2,2,0,6
1205,1,8,2,7,1,13,1,3,0,2
1206,1,12,1,13,2,8,1,1,0,2
1207,1,8,1,12,4,5,2,5,0,8
1208,4,3,2,12,4,2,4,13,0,7
1209,4,10,4,7,1,12,2,6,0,0
1210,2,10,3,13,3,11,3,4,0,6
1211,3,1,3,7,1,4,2,12,0,1
1212,4,1,2,6,3,5,3,6,0,7
1213,1,10,4,5,1,6,3,7,0,0
1214,1,10,1,6,2,3,1,1,0,2
1215,4,7,1,10,2,2,3,13,0,7
1216,2,8,1,5,4,11,4,5,0,5
1217,3,4,2,11,2,4,4,1,0,7
1218,1,4,1,13,1,1,3,9,0,2
1219,2,4,4,6,2,5,2,10,0,0
1220,4,3,1,3,1,2,2,9,0,3
1221,1,12,4,11,3,4,1,3,0,0
1222,3,4,3,8,3,6,2,3,0,6
1223,3,7,3,4,4,1,2,5,0,6
1224,2,2,1,6,2,3,3,7,0,5
1225,3,2,2,4,3,4,4,13,1,7
1226,3,5,1,6,1,4,1,10,0,3
1227,4,9,2,3,3,12,3,2,0,7
1228,3,3,1,12,4,13,1,9,0,4
1229,1,11,4,11,1,3,2,6,0,0
1230,2,2,1,6,2,7,2,8,0,2
1231,1,1,1,3,1,2,4,12,0,5
1232,1,7,2,9,2,4,1,3,0,2
1233,3,13,4,7,4,10,1,8,0,0
1234,2,2,3,6,4,12,4,3,0,6
1235,2,11,3,13,1,11,2,9,0,1
1236,1,9,1,6,2,9,3,8,0,5
1237,4,8,4,12,3,5,2,4,0,0
1238,3,1,1,11,4,11,2,1,0,4
1239,3,10,3,1,4,3,1,6,0,6
1240,3,9,4,7,2,1,2,2,0,0
1241,2,2,3,12,1,5,1,3,0,1
1242,1,9,4,8,2,13,2,2,0,0
1243,4,5,2,10,2,2,3,8,0,7
1244,2,3,1,11,4,3,4,5,0,5
1245,4,9,2,5,3,5,3,3,0,7
1246,4,6,2,5,2,4,3,11,0,7
1247,2,6,4,1,4,9,3,11,0,0
1248,2,4,2,12,3,7,3,2,0,5
1249,3,6,1,3,4,11,2,9,0,4
1250,2,2,2,1,3,12,2,11,0,8
1251,2,6,1,3,2,8,3,3,0,5
1252,2,11,4,5,4,13,1,5,0,0
1253,1,8,2,1,1,6,4,5,0,5
1254,4,3,3,4,1,5,3,9,0,1
1255,1,9,3,5,4,6,2,3,0,6
